"iteration";"fit.mle.sGARCH.norm";"fit.mle.sGARCH.skewnorm";"fit.mle.sGARCH.t";"fit.mle.eGARCH.norm";"fit.mle.eGARCH.skewnorm";"fit.mle.eGARCH.t";"fit.mle.gjrGARCH.norm";"fit.mle.gjrGARCH.skewnorm";"fit.mle.gjrGARCH.t";"fit.bayes.sGARCH.norm";"fit.bayes.sGARCH.skewnorm";"fit.bayes.sGARCH.t";"fit.bayes.eGARCH.norm";"fit.bayes.eGARCH.skewnorm";"fit.bayes.eGARCH.t";"fit.bayes.gjrGARCH.norm";"fit.bayes.gjrGARCH.skewnorm";"fit.bayes.gjrGARCH.t"
69;-6.33909284825285;-6.83938204745052;-6.78164319717746;-6.54870725824709;-6.72442608562765;-6.45615295991337;-6.35848288904487;-7.43440039707103;-6.38425096872494;-5.14770954692596;-6.08308370683547;-6.65128516693534;-6.40141030092869;-5.56824668646868;-6.32011814373022;-5.18597556528482;-5.50509854050239;-6.63406673764833
70;-6.6435629570868;-6.69229260238274;-6.28515347475145;-6.22805264604991;-6.83253889605234;-6.2495869003232;-6.03659303486074;-7.19888430466897;-6.71463723013213;-5.64032857319273;-5.85153183321195;-7.3602476720445;-5.93281750613624;-4.97226680280771;-6.19597197680751;-5.68524150576795;-5.92512525208585;-5.97072602919153
71;-6.26406322679122;-6.77084214977565;-6.14572216847243;-5.93090232101858;-5.87834878774373;-5.89185087721033;-6.05641329942861;-7.64887747960003;-5.94444710986658;-4.80508478620943;-6.1528169629337;-6.86439137348423;-4.8544647354084;-5.54951041970579;-5.18423732812632;-6.22768913555881;-6.68600862037926;-6.53988645007915
72;-5.95473002916777;-6.42255118638723;-6.50414138905905;-5.63941124967368;-6.0410104057525;-5.75524888654256;-5.60486542361529;-7.12372220013534;-5.86131688020011;-5.11710616062333;-6.59867013185699;-6.02213028608027;-5.68142904538043;-4.40619973691849;-4.53559791641081;-5.11930428940098;-5.4526689815255;-6.04886557616331
73;-5.63569802388802;-6.36518027892246;-6.11626948565973;-6.44455639025663;-6.09202510765457;-6.16196018569388;-6.73017961696474;-6.5659019492543;-6.21947615925778;-5.82773386614256;-5.47507788742741;-6.65031428484432;-5.61034006525742;-5.29900688251123;-5.71507605271776;-5.16237768367522;-7.81689857229687;-5.42267110095574
74;-7.36968981506461;-7.33357966786556;-7.00102795669319;-8.10993973388074;-8.28874732894837;-7.62638031608754;-8.5529246794453;-9.37879493903437;-8.28753653856872;-6.61464695408678;-8.17962656906332;-7.7699767971118;-10.9354531669988;-7.47110291780911;-7.08855687222229;-8.15071437971557;-8.85172936548973;-7.30629862440608
75;-6.79363753756277;-7.37909181705186;-6.91288589954546;-7.62730165556457;-7.50578316606293;-7.83408740159711;-7.32411157592719;-8.9915943419197;-8.37314589889952;-7.03498502212843;-5.43022169622187;-6.86713625733973;-7.64798974800061;-8.04293630203571;-7.87096548444703;-7.77662156221617;-9.98990648705885;-9.87789232143309
76;-6.86478897065125;-7.28670017047252;-6.98609230462881;-7.83107922171119;-8.38150321790699;-8.15163279313205;-7.80042841920364;-8.80312482839693;-8.69904496617062;-6.79950724067655;-5.81643216952612;-7.49835161487945;-6.04169705576408;-7.48722720015191;-7.37600069908605;-7.8485206001866;-7.42238620079135;-7.28857989611909
77;-6.8335984011647;-7.0187871078961;-6.75818395714262;-7.30492407657302;-7.84265844871263;-7.4306886991478;-7.17630876916459;-8.74368080262626;-7.62403329656144;-6.64220236804826;-6.7797668488647;-5.98786908831994;-7.21971722306419;-6.49534586976164;-7.66097478108547;-7.27714982157004;-6.02036054885474;-7.46035645909468
78;-6.32404556990817;-6.75519288334952;-6.23567176491683;-7.53083691522444;-7.65479630124724;-7.07539437038414;-7.2818034618752;-8.21466567999406;-7.91270554276212;-5.48369776428795;-6.69234444271989;-6.58428909356886;-4.63484827945325;-7.89559226165669;-7.81842601044031;-9.31166554878387;-7.62185440855202;-6.84843570021804
79;-7.3223521650856;-7.54219635232737;-7.30521138106568;-8.59463271034399;-9.23444060230198;-8.78180969353295;-8.40098561768235;-10.0521124976719;-9.4488577442097;-6.17480578578575;-8.58468057408207;-5.47508286991824;-7.13491204015128;-6.67200633571986;-8.00228037412853;-8.06905912678728;-7.80116454779454;-8.00641332087998
80;-6.81251931208635;-7.37752583151849;-7.23467230305037;-8.25741262355802;-8.06043708726859;-8.46616889423123;-8.34997955358064;-9.2674540719193;-8.75971656183749;-6.34615488315263;-6.58331003764903;-7.21606175137369;-8.46928744280215;-8.12895096456037;-9.51994675888621;-7.52236913988172;-7.02664291974996;-7.34655232620614
81;-7.2818040513568;-7.61060060836976;-7.12739788966759;-7.40500040737722;-7.84795108154021;-7.79423514774598;-7.810386554952;-8.55108992945205;-8.14000536746037;-6.31788272992495;-7.96081400246499;-6.25067082725478;-5.86989401363368;-6.46773529837907;-6.19783359031641;-7.92582567180633;-8.16309158822275;-8.53110829393935
82;-7.02731291496191;-7.46074591505376;-7.03134868306644;-7.92711216971941;-7.65313557362455;-7.95839209442675;-7.58540137383478;-8.88759079342413;-8.28560703076285;-5.69100241171789;-5.4654595898229;-7.14627543856495;-8.25457316162652;-7.73103269131035;-8.23252270090751;-7.70561506330721;-8.19021098808666;-8.06878883785915
83;-7.03270116720431;-7.11788449616021;-7.55980012869006;-7.66676362801743;-7.68606695545042;-7.40105435124836;-7.39102860132979;-7.85727015268636;-7.5218829181427;-4.92813511820593;-7.20938814257248;-7.30343906271016;-8.84116953782257;-7.75266706839353;-8.01084506532977;-7.07094188661754;-7.51684487162055;-9.12891006475278
84;-7.34996680522331;-7.4122273579736;-7.31313950934197;-7.10589697522566;-7.38956365353968;-7.19389366949556;-7.38529577191392;-7.88433563101394;-7.39863394636706;-7.04097476244269;-9.0857890948687;-6.02496235357191;-6.02786282546561;-5.82043268156912;-7.17252063022549;-6.43102762206583;-6.33619755913357;-7.12060077317458
85;-6.71726249525757;-7.17903219389191;-7.14052902648708;-7.69882444551711;-7.79770534102875;-8.25114860579022;-7.36396580947321;-8.6978304989284;-7.58529760197476;-7.13143641863516;-6.69806588877165;-8.22092799369431;-6.9568837562896;-6.72876813395931;-7.2001505518517;-6.57247323212122;-6.89846664881629;-7.55075077600283
86;-7.20513142857941;-7.50075270900892;-7.24728330801409;-7.46362912207036;-7.77033222004962;-7.55699701098823;-7.12002858616427;-7.59844484012771;-7.61476853917526;-6.07342724543804;-8.80877275114819;-8.07985157225808;-7.34357146864583;-8.57781268846113;-7.19660309891765;-6.24063357054825;-6.91771348343197;-6.01854966092283
87;-8.24626601732241;-9.39992331264872;-8.72610568572589;-9.10839387721735;-10.1003639016996;-9.49473772242332;-9.77725743961835;-9.80900618023279;-10.1209905506983;-8.22145322064273;-10.4886894340564;-7.27287037082832;-9.90001500280011;-12.2432883440078;-11.4783972375176;-8.69859257998611;-8.42111872140569;-9.21354005754011
88;-7.75528672759799;-8.45185078384776;-8.51728418117572;-9.29839177198485;-9.19911812240223;-8.3759341569456;-9.48021503960813;-9.62629645926743;-9.08842892388803;-7.60756342454764;-7.07021393283497;-9.03729203908667;-9.70404373805671;-9.15695275088815;-8.69169481838413;-7.92607174860011;-10.7574786266526;-6.99095134704027
89;-7.71696240146261;-7.86959872456829;-8.17033184232436;-9.27145707020522;-9.55947273754386;-9.01111481776056;-9.04724020689967;-9.90328736831564;-8.80052992296666;-6.54803391304505;-7.61619371861167;-7.23941325899156;-7.51213327522562;-10.0535078652013;-9.7034787494401;-8.87754611423057;-11.5739369814063;-11.628831575149
90;-7.54504991516348;-7.7540876779186;-7.55093817404908;-8.88436762938929;-9.49166544020583;-8.64592942878183;-8.590836566229;-9.21328579192142;-8.76434298572604;-6.66367363812957;-5.46520149751705;-7.22143431673629;-8.78793632251874;-8.41558149028709;-10.2583889320406;-7.20160721434665;-9.0195037125141;-9.59603665434803
91;-7.24371633410946;-7.46496949601588;-7.31878744503783;-8.42448835193374;-9.1396479779112;-11.5123691342753;-8.06655124625893;-8.8790936867654;-8.38076087536912;-5.73471169814072;-7.19026282369198;-5.55513866258231;-11.102722461421;-6.82733806109358;-6.85553954860781;-7.36750793721574;-8.06194478269139;-6.64391358169826
92;-6.71673512478664;-7.39361589542632;-6.95626003940847;-7.99169050547639;-8.93568877402289;-11.7813156016983;-8.0944126816874;-8.47450262408149;-8.3561607801556;-5.4396021926895;-7.09755785407244;-5.93194461717229;-7.99276699216876;-6.93867950842624;-6.60780196473072;-7.08887978611196;-7.75727470803686;-9.27081293017725
93;-7.13275596797184;-7.47360756328835;-6.96310207657459;-7.49961330913122;-8.41339892107507;-8.79977142916683;-7.53910371284736;-7.97148496127944;-8.42704329527033;-7.07730648313281;-6.60886784312078;-5.96884786501368;-5.30499924009571;-7.60750858516226;-11.8506554105742;-7.39178839154384;-8.84851893330326;-6.72999749434284
94;-7.35832512266196;-8.23732146918784;-7.39987411085608;-8.15182860049651;-8.72975605611617;-8.19505776774044;-7.65860861089451;-8.2856893729471;-7.78172029504104;-9.81217842717594;-6.42410035450639;-7.81531827296273;-7.42332929389435;-7.69256037709051;-7.11184687312876;-7.14072316329987;-7.49779588492078;-8.97335415586279
95;-7.54043821026067;-7.95837822338517;-7.20968293194389;-8.2563886876735;-8.30531336290812;-7.48307625403711;-7.80348513378642;-7.6809337318437;-7.49826841850464;-9.2594343900035;-6.05922303607664;-7.04408615147472;-7.1460977073906;-6.90855998072873;-6.93308620598736;-7.55130331591433;-5.53420744463154;-6.61795792020082
96;-7.88191716965301;-8.71841643517376;-7.93605469444947;-7.56406378139143;-7.6685904624302;-7.16161964777762;-7.26013249513787;-7.34644187668917;-7.40952591090899;-8.11930158651816;-7.75523300463323;-7.78837836009897;-6.46120307859982;-6.14274571008469;-6.26578976130124;-6.11379109079865;-6.96925574234596;-5.59921126128821
97;-7.21368362462673;-8.08006788743969;-7.75737612707625;-7.11716709661016;-7.29916981613029;-7.01470142274408;-7.05107146015559;-7.56763967024961;-7.15103606040756;-6.37728706805811;-7.78332067490365;-6.80618861505357;-7.45098493834949;-7.02953689716455;-7.21331637812812;-6.51950523214353;-5.71477032910637;-6.59806841046314
98;-7.08542022096148;-7.45974675187172;-7.40784139573655;-6.91665711141161;-6.94621046403637;-6.86219367551472;-6.41376661164486;-7.30857570584564;-6.91338169885243;-6.29610853116771;-8.92508200794988;-6.10625602666191;-6.35995819344802;-6.95996641317963;-7.12787336665385;-5.61868666449983;-6.23792453153488;-8.14442686487896
99;-6.92343380381975;-7.32015177049026;-7.31646195279922;-6.20969780133239;-6.5204567391599;-6.7018190338316;-6.38092909352925;-6.83319493618842;-6.65651551959318;-6.85426639969654;-5.38124235747077;-6.36422249048015;-5.33850647909558;-6.64039823797305;-6.7612874332404;-5.57966735881902;-5.22973490680477;-6.39404654290272
100;-7.38824116856426;-7.55331281378375;-7.08041653406826;-6.2265286086637;-6.86841817787177;-6.38924576285174;-6.63762334654614;-6.66736936767794;-6.58432135808616;-6.37704979399647;-6.50425484260568;-6.27344364860779;-5.15145861719453;-4.97730127078811;-6.63372422470361;-5.55868932584821;-6.14610281261728;-4.93651310409037
101;-6.54085836203428;-7.02939574414047;-6.73539126992583;-5.73730571251201;-5.85042336792984;-6.29395239406418;-5.82460478056274;-6.53763283248704;-6.16699309498409;-4.88014275178915;-5.49047515987805;-6.72888474370122;-5.71186730878571;-5.55999279049107;-5.6442322802367;-6.56137585300034;-5.20545967899702;-4.6909666799796
102;-6.77586920060761;-7.51340905288719;-7.55607888329028;-5.92489515209546;-6.04428763513155;-5.91919378604214;-5.6382000878127;-6.64906136019559;-6.45693450747654;-6.69227022064923;-7.29503431550435;-6.00873496539223;-5.44822719363966;-3.86793532755405;-6.18432162297613;-5.4262709337914;-5.17969294701494;-6.09184421082303
103;-6.67489358430058;-6.67833974154494;-6.87736382185136;-5.84605043161661;-6.49150528350781;-6.41286270115322;-5.30146915525183;-6.21384692886822;-5.83278018404957;-8.25336939562693;-6.29871694833932;-6.20184670774402;-5.48896266816315;-4.9095701530476;-4.66113396985055;-4.56042598217544;-6.3051785514987;-4.81493245450871
104;-6.24428954179956;-7.1791650035325;-6.48351248216481;-5.47731409082087;-6.15777751431031;-5.38730068793154;-5.22179094369345;-6.27989646084735;-5.62043953706945;-5.64970278896449;-6.3258299457692;-4.6867853591522;-4.26147044028072;-5.44849399412117;-5.5685849166441;-5.34338049176845;-5.06110125130752;-5.46713232901744
105;-6.05929136490566;-6.69689094873763;-6.61469556410469;-5.96630526312545;-6.30386287972546;-6.31422221018731;-6.00871491254205;-6.7310903214065;-6.00414679755211;-6.90378089006943;-5.31262081110496;-5.43676482867693;-5.08275940462305;-5.74191294965152;-6.27641695216564;-5.09275711029333;-6.44115485135301;-6.21555950093583
106;-6.20188534707352;-6.89281215020184;-6.53768912815375;-5.77625751448392;-6.03139498665069;-5.61634248767473;-5.4654447724761;-6.16174107107303;-6.20580979580354;-5.76900533444783;-5.3931952336745;-5.9013332213026;-4.65634031166084;-6.2292704429863;-6.90746087592399;-5.74856692208017;-7.53914563946556;-5.65026765549252
107;-6.31872675284514;-6.88899106997148;-6.48382853496884;-6.25115478092389;-5.72786098142007;-5.68718230800272;-5.55222769280555;-6.17261867041308;-5.87377417518654;-5.86987729893979;-6.29600310222259;-8.15716947323762;-4.90258940394332;-5.43018027343806;-6.18081997369751;-4.88313480298156;-4.92461980734602;-5.73615752865408
108;-6.32237412644633;-6.47319491511256;-6.45191572662674;-5.8532507203291;-5.6776894526802;-5.91352604073794;-5.94227630015873;-6.22647472231363;-6.11380466574863;-5.13244613289072;-6.09564086558953;-5.78166235635513;-5.15737892495603;-6.87849235109759;-4.9272646934731;-5.91122392156548;-5.52035590197099;-5.81102616180188
109;-6.47920895056691;-6.53554052216684;-6.6145878485702;-5.41227257551726;-4.82642074598609;-6.90898240138629;-5.42685504931559;-5.88275413258663;-5.39995085221605;-6.39802490173662;-7.87290483814454;-5.5733197343221;-5.44393243597132;-4.30714061372416;-4.97456579283659;-5.02405981837961;-4.42946747668321;-5.63956390560576
110;-6.00728934495411;-6.29948091088294;-6.25746307771501;-5.13794079971228;-5.10463419973947;-5.82821851224873;-5.16193409833294;-5.79525574706832;-5.30260839593342;-6.64177294234976;-5.81389244970862;-5.6814862571548;-4.30200234311779;-5.24644297695201;-5.18525372239488;-4.30386205606753;-5.85859772180376;-6.38756992312225
111;-6.12387165971698;-6.04442649531418;-5.99387921657015;-5.91783538036201;-6.26207043611061;-6.00718654433834;-5.63795633005432;-5.98971704740894;-5.54684655937107;-5.89728279342332;-5.29720065487443;-5.52890899015279;-7.31467079219024;-5.31153836943173;-5.94780837207354;-4.28084364912074;-5.64820910877804;-4.92853689569283
112;-5.52213720010749;-6.09045731241347;-5.80486644806655;-5.45564802026071;-5.43545372461732;-5.33398129288247;-4.92715556452316;-6.08611592391594;-4.84189341509107;-5.20013856395403;-5.18123151549146;-5.45099258850741;-4.58804535265041;-4.95147732647503;-5.36574380153141;-4.53279158497947;-4.46898783269127;-5.76053747930749
113;-5.81690415699778;-6.22081434861845;-5.95548581316677;-5.82416840937907;-5.08606173599705;-5.33695164408607;-4.93135060169986;-5.78895867954488;-5.15615069132604;-6.269957066921;-6.02942441795791;-5.55782600700418;-4.96319488779544;-4.68043951054889;-5.13300695875959;-5.21868663069385;-5.31728207462967;-5.92056933115138
114;-5.30533538448844;-5.87926592275982;-5.81142694496315;-5.44465778276513;-6.155709994524;-7.06152008026316;-5.06303066391038;-6.03275628218565;-5.16139628409676;-6.2230929719605;-5.70474767135634;-5.33479449364329;-4.69539335056295;-5.35020611812007;-5.49099252456161;-4.85554245246364;-4.64013987231895;-4.96788099622099
115;-5.90481487874178;-5.98777962913889;-6.22114890550468;-6.6351078454754;-6.88203592911806;-7.3505309818731;-5.98692448433205;-7.1759102102359;-6.6807228308695;-6.51162535550001;-6.96686844969599;-7.25343413921169;-6.6464704623611;-6.20846967099671;-5.75806306558616;-6.09570956399308;-6.24813891755135;-5.7808071822892
116;-6.21267230410649;-6.40706479109716;-6.1919671407175;-6.21120661278185;-6.59098326240315;-8.5755764168367;-5.60263051142966;-7.26344020478144;-6.56779570230928;-5.32891752029749;-5.5303930712826;-4.66805325645061;-5.44497598249052;-5.67938915586352;-5.2068511950159;-5.80279465132292;-6.62102614454959;-7.57962988715796
117;-5.83085177489152;-6.29952242853461;-6.18774109962155;-6.20301512642498;-6.40653294080654;-6.2195897411052;-5.93638918502807;-6.87720002341143;-5.98721165094296;-5.64245645019684;-7.84794281897428;-7.29446426324692;-5.36481543659082;-7.24642934829374;-5.64430424803125;-5.52905363202339;-5.32535377165079;-6.39866994492052
118;-5.87095850647345;-6.14252041297444;-6.14586949518364;-6.52032100587547;-6.82772421715661;-6.78601201471813;-6.25348711587592;-7.42137040425201;-6.4603251615814;-5.40768719118492;-5.54746902605714;-5.41457038200786;-5.44037065855147;-6.29317417239032;-7.71972747805763;-5.33942891747816;-5.99110505017449;-6.88318208700644
119;-6.35906703768043;-6.89896858585283;-6.42965875655915;-7.23281782012499;-8.06728732496579;-6.86470809874625;-7.51499771706698;-7.4313701125255;-7.47222747730929;-6.43007591574909;-6.2759602770623;-6.75701783365043;-7.56917254349899;-7.62142913889728;-6.07593736487926;-6.25583493957137;-7.78483818366156;-7.29974593379004
120;-6.24460702467987;-6.95897704883151;-6.28490571578504;-7.32354356551379;-7.2505179901652;-7.22659133181616;-6.63776852403301;-7.12311305675619;-6.72578948969845;-5.5307722130318;-6.6990146402482;-8.41321796740087;-7.32322104176854;-6.76553941225456;-8.06155537378927;-6.89234150000052;-6.27201153527102;-8.06675566845122
121;-6.06796589061459;-6.3445533277754;-6.07179965758871;-6.97710282480566;-7.13903514068902;-6.73627440108805;-6.43867222127842;-7.21372696666796;-6.87327862915767;-5.93522111939186;-5.4592586674262;-6.67996686118667;-6.93038990255129;-5.69408999611725;-6.15103743641385;-6.66973924301038;-6.0408254814458;-6.01904268553631
122;-6.20298976783072;-6.3146473585491;-5.99083834428701;-6.32865417621588;-6.86509311649756;-7.13846248388665;-6.49067262285863;-7.08329997286939;-6.19881712400765;-5.57007848023856;-6.86079799539807;-4.89442671431379;-6.42393902478651;-7.57381576657021;-7.61422199390687;-6.62948704674356;-5.66809403285295;-6.63347217579507
123;-6.90108871895326;-6.71975010610324;-6.86660158675009;-6.52522825052553;-6.5780062061851;-6.81624459085117;-6.35867927093234;-6.78342116831743;-6.29375585862082;-6.58845558422367;-5.74614031726972;-7.32997310920136;-5.08197484180999;-8.53205361294461;-5.64237352903818;-6.27768311571475;-5.05347333232237;-6.27240006238454
124;-6.22204843959816;-6.83715323774837;-6.04808595936804;-5.99478135649515;-6.07310792077114;-6.03921196158117;-5.94216041328404;-6.52098545975415;-6.43439890446522;-4.65862261016302;-6.14757244044444;-6.38286181451543;-5.78092884905042;-4.96373168138158;-5.81852296601703;-7.88703053033345;-6.98950557042437;-7.02503437017766
125;-6.20781187816763;-6.18112858017103;-6.5400815744861;-6.28834791132029;-5.71884082914965;-6.00666150700403;-5.66638745977002;-6.52914556485945;-6.04470219327407;-5.32681889211958;-6.0437125651517;-6.65755001402172;-5.15117187085902;-6.46004334744829;-5.94623609620413;-4.64542016870631;-5.01409330019978;-4.32447232302969
126;-6.37820677387012;-6.07837800774659;-6.38194588797753;-6.01003891053315;-6.14920563670276;-6.73806227180715;-5.9866327001432;-6.24680508083829;-5.86852982498488;-7.71580479711969;-5.77298049195784;-4.9569218708739;-5.37664198941769;-5.86275135855912;-6.44187155819857;-4.67991689337758;-5.83202851027116;-5.59670011122557
127;-5.72279335820751;-6.50025687452548;-6.01601649384985;-6.4820104661162;-6.06871639250996;-6.1498026577694;-6.1896154962236;-6.25623746981119;-5.80434596371015;-6.67318701320836;-6.36033623238487;-5.83136740194034;-6.22781085546648;-5.50441778132386;-4.58899433423397;-6.25720176708411;-5.63579934791049;-5.70091329771393
128;-5.44120086586542;-6.03303059587906;-6.01710836598977;-6.0119334992873;-5.96666751876581;-6.03739731280632;-5.25332256151558;-6.48468809421412;-5.36382818083215;-4.45157121943882;-4.90880197483092;-5.38824690189995;-5.21187902098691;-5.37024418618038;-5.33030898624807;-5.04520925583724;-5.52033304990968;-5.56973217626117
129;-5.507619832022;-5.83206247499748;-5.88204106606004;-6.02268797855286;-7.09703610011006;-5.98603384577837;-5.71202997304775;-6.16628141863843;-6.0946022829882;-5.16170427967072;-5.75103063243975;-5.88552258622235;-6.51026052157837;-5.25997697731169;-5.29226741815011;-6.1066584630148;-5.08898525991805;-5.38091022028855
130;-6.02377792656275;-6.1265350905614;-6.28613854996097;-7.77008819428762;-7.20963808397107;-7.11205789356323;-6.62692421757622;-7.59129991071287;-6.64506769303769;-7.46739383962665;-6.33509413310449;-5.27778059312526;-9.16356988911028;-7.09683161244841;-5.91865558616103;-8.59510463349042;-6.06359031112528;-9.4218448469143
131;-5.73295529113723;-5.91445592880333;-6.11280575765324;-6.62015059880605;-7.06089341928323;-6.88987458738668;-6.54296393817378;-6.74140394499459;-6.50373671265217;-6.48982745305911;-5.66486361252787;-6.59926282922459;-6.32089963732414;-7.99008153668237;-7.16007077221629;-6.53438396706326;-6.05604239609569;-5.26707745409751
132;-5.68445915015008;-5.88192196356357;-5.63329214322412;-6.50500659306876;-6.70268839203283;-7.0130378389214;-6.23153544970564;-6.92587791663361;-6.81538200413726;-4.31957088795754;-4.60086904462952;-5.9392709510032;-6.62058434881444;-7.60718417556657;-7.1452781269318;-5.40556509041659;-5.63634297218366;-5.4905818028747
133;-5.72808951986781;-5.94608247969637;-6.05075514681044;-6.39299974862692;-6.69244891944417;-6.47829991367394;-5.85951574598696;-6.32399403094813;-6.06066020855067;-4.90851200423197;-5.46675843088519;-6.65824774001789;-5.82604956321093;-6.35081218691299;-4.76475799102547;-5.79465662983913;-6.24486844153536;-5.357064209094
134;-5.7651056349078;-5.82890406679719;-6.04197356458593;-6.16976250215227;-6.39201336980994;-8.58216028923507;-5.93417628267112;-6.36162194906041;-5.87686383835106;-6.48395361714677;-4.96680713130261;-4.91730578639204;-5.54029276762672;-6.33007486307561;-5.8781662630027;-4.83778791317707;-6.20090511789728;-6.73040660124108
135;-5.48871600385047;-5.89683775786907;-5.58679049924447;-6.12753210868592;-6.00271313621388;-5.85184034392118;-5.78879200934816;-6.01841910494595;-5.89198777660899;-5.61973595301054;-5.09041483463869;-5.87859752748491;-5.40130050198637;-5.4945876151998;-4.44489448858538;-4.87698304947519;-4.5573186605611;-6.84827236771746
136;-5.81462932727511;-5.83324893099026;-5.71727548501351;-5.74032756133378;-5.93346790708079;-7.19316989530796;-5.26508661777384;-6.17287330706846;-5.66104443660681;-5.84492272093222;-4.85087157158096;-4.67164417254442;-4.4857718062232;-5.40728224443559;-6.49728394560564;-5.09677535923323;-4.62774537577114;-5.76530668981819
137;-5.6659861884286;-6.14529001559316;-5.45686231752159;-5.33814773501922;-5.5239808941937;-5.52877445483074;-5.30886346028386;-6.03372833764766;-5.42782158060363;-4.63569552077707;-4.45119647944705;-6.15447250452691;-5.4611964360664;-5.39481308908463;-4.95575144316204;-5.0081454366529;-4.63478949881303;-4.73860130902798
138;-5.20798988859784;-5.68711503007946;-5.30488179829989;-5.06108578486399;-5.3627410581974;-5.23153807250558;-5.35289946562145;-5.89088374166776;-5.04269167528247;-6.05921012508593;-5.54173114195626;-5.97178273302216;-5.98284089723981;-5.14903602065695;-4.62086783023622;-4.25914008169515;-4.47638134436612;-4.63410494192981
139;-4.96989298720413;-5.45090371139486;-5.12279952469951;-5.05755501350594;-4.91160009726189;-5.23101909648917;-4.72332947735133;-5.73521456619995;-5.07361619974245;-5.94747997265333;-5.46444380875625;-5.15768183724844;-4.44238528083859;-4.48633480156637;-5.6222074574535;-3.55616093032264;-5.48325842191111;-6.35778524397484
140;-4.86936199694804;-5.13280630132434;-4.87900715881735;-4.96235865341937;-4.68587845504686;-5.44324852466504;-4.6918537408006;-5.29422592762788;-4.82363539360288;-4.31320895833745;-4.76037142573092;-3.89195356465382;-4.21604716074971;-4.62787117140397;-4.42766259690709;-4.36897062433875;-3.95123686405512;-4.99931117348552
141;-4.66434582301294;-5.48893859529145;-5.01522620992467;-4.49571875728943;-5.39911128596745;-5.19200838945369;-4.68037996047617;-5.03152784517037;-4.62239192103661;-4.72059700301701;-5.72860366436487;-4.95312037592502;-3.80767392586258;-3.5580540708926;-5.10340650969321;-3.41834272347529;-4.96838128787974;-4.23958419447847
142;-4.98313768659817;-4.74217394992137;-4.71080296273772;-4.65038699331708;-4.45631884662926;-4.43834075380337;-4.81030658584807;-5.29863070515125;-4.48636945476419;-5.43747823087903;-4.57419043327589;-5.2781729161739;-3.46038360242419;-5.88589066179588;-6.13688116032581;-5.1299394441565;-4.57754671428523;-4.03661193934544
143;-4.59420048842438;-4.95282982383209;-4.65220052720792;-4.46883749718417;-5.11179247573009;-4.48387018018015;-4.4715701497253;-5.19106466909358;-4.63929886339879;-4.41859700158982;-3.60673937220159;-5.39300907414238;-4.78992509344379;-4.00833768893877;-4.37165431094953;-4.1845825712979;-4.03106304569978;-4.78621586779104
144;-4.60122834214747;-4.67634070664501;-4.43559125757059;-4.22405431314885;-4.58924595649223;-4.59405846567476;-4.45721845681596;-5.00602007328758;-4.56454046888199;-4.30919139091675;-4.29047974039862;-5.53457065269402;-4.5971407604166;-3.34226204994999;-4.23145987189049;-3.7994201310461;-5.2717333580206;-4.16263651182585
145;-4.55598957070067;-4.63240504531435;-4.71477294675201;-4.82132573869327;-5.2314935918623;-4.95297329509367;-4.44822744740745;-5.22492513875986;-4.8931734457147;-5.65384728367576;-4.23938523952971;-4.7524320159356;-4.15569500553442;-4.2922357668984;-4.22815381609022;-4.72565288517694;-4.32212986369002;-5.11553418112667
146;-4.35505746615622;-4.47566877826647;-4.2118296081054;-4.40269064092916;-4.47602832216847;-4.61520276231081;-4.92314702622917;-5.11057213497084;-4.53529889932825;-3.75731859073066;-3.77986393738887;-3.5102719445245;-5.23144384704587;-4.44429641056072;-4.31306843244283;-4.43072467239932;-4.61804123147989;-5.2663414827266
147;-4.59865318170183;-4.62830743188672;-4.80503868262174;-5.11283486641068;-5.18153805714442;-5.46509758603192;-5.26518120839877;-5.68547681881931;-5.33036503743272;-4.65872173823643;-4.05266517877265;-4.29203216395521;-5.38742769215215;-5.31274313214547;-4.27416336290683;-4.21439086738983;-5.62124293918819;-4.12921732951772
148;-4.3916952608252;-4.49477372485996;-4.8245799327984;-5.38352385351459;-5.0225227626992;-4.99289188160236;-4.56474521968117;-5.17726086280325;-4.93401538379409;-4.34858528025285;-4.00459204404305;-4.4419125843275;-5.99575287769734;-3.95183418534515;-4.57699848538667;-3.90457782114153;-4.6280889029525;-4.54754608877211
149;-5.51995566825677;-5.64964573250128;-5.85971071823572;-5.02528342041232;-5.48351680275148;-5.10592816129263;-4.88319287868804;-5.54706468619304;-4.95505834281767;-4.77353386127273;-5.32538148324262;-4.27812081724487;-4.66629212654415;-5.37121005113781;-5.63651414231035;-6.1410499550167;-5.02027130384698;-4.4448270876234
150;-5.00204624577628;-5.43231847088239;-5.37659721706844;-5.03640374341422;-4.82344505703719;-4.89920776520301;-4.72628876233059;-5.00294926577283;-5.10781066372409;-4.74495629813028;-5.14904379565824;-7.41665015130704;-5.9032075170754;-4.19246657383693;-4.11048837120436;-3.88565493467782;-3.68910811240327;-5.23088919750022
151;-5.18139158559852;-5.41886082316727;-5.36870599148279;-5.17865124680558;-5.60748472732484;-5.56026877803276;-4.81009070224014;-5.55799824983701;-4.89583092234493;-4.21729500766955;-4.75278875872113;-5.7766369464749;-5.96457595943637;-4.99367105424935;-5.66955965267144;-3.98562797437186;-4.81011375158282;-4.47097121136433
