1;-25.9720295460922;-27.4022569464975;-36.2769739339724;-35.3422960480162;-33.2917234969804;-44.3605025619246;-38.4607168170718;-38.6094974513367;-44.2912697332522;-29.6815013685359;-22.6263307265465;-29.284880824487;-30.8620653455826;-37.0100979390617;-47.4155885267331;-33.0159857694269;-36.4051827769207;-32.6542254851856
2;-25.6464628397186;-26.9760376549574;-34.0284938178226;-34.6771792034802;-40.1254811244908;-32.2073134586668;-35.2422682478443;-34.1221308041455;-41.7810789265167;-27.2869378430495;-30.924198165962;-33.4650019683079;-10446.705246032;-23.2119916544059;-33.717881604387;-31.4314310240649;-35.1830127046628;-34.0609742856198
3;-24.3833494253248;-28.5212184048689;-35.8732160015958;-32.3911970078546;-53.5052842180991;-40.371162247294;-34.8894643872943;-34.6335665791862;-42.353630523295;-22.82385368207;-26.1367588941797;-31.6216721657385;-28.9029738301716;-32.3264744518393;-28.8431555602561;-26.4554114410889;-40.5442713631899;-43.7247743367859
4;-22.2822885512752;-24.1096637989332;-32.6105291924941;-28.9640866633085;-37.6648991855327;-34.2871108072784;-37.5938312470698;-35.8075463833711;-43.3836989691129;-19.8150252045848;-25.9218306409658;-26.0939316092022;-78608807.249783;-19.3015598021426;-27.1696075301957;-35.2908558995558;-33.1265380186736;-33.8072628145096
5;-23.92116022235;-25.2423734945273;-30.4625158417308;-34.0410173417004;-33.3919661111223;-31.7814110769272;-32.9325103028195;-34.6076485950162;-42.3622210229229;-26.3678362482731;-32.2403592403886;-29.3271614594245;-23.1948454427841;-26.7547027544802;-31.2822656040823;-31.3350468454608;-21.0089221087133;-25.7594706088481
6;-24.9974017597283;-29.4944278090859;-33.2869012219702;-39.4497954852751;-34.0491702614978;-52.5556432077908;-36.8853174798546;-36.1239981632039;-40.1077826845065;-19.0286902438812;-18.5963279096137;-31.9820101528796;-30.7664137435899;-28.0237507409635;-28.1582409560691;-22.6411830285908;-26.7042617924301;-28.5340378085785
7;-26.6251223336383;-29.1937880432901;-31.1640691458467;-32.7759373529262;-42.5969377453976;-34.4776947205419;-37.515062449488;-37.5777903719202;-43.0692384582195;-28.2796091362354;-36.6610604857952;-35.1306757227132;-27.7969595253123;-39.0037783513239;-38.9935610813656;-31.4131017149696;-36.0408969059955;-33.8474399528662
8;-22.8423244716254;-29.4283719147857;-28.2949423821344;-80.4104354599448;-44.0659232592566;-33.437017624728;-34.6598369944014;-36.6080204447761;-37.9752442790297;-22.0852649517426;-20.8075320829853;-27.0239684749205;-23.627125412509;-31.6108629747261;-30.6315294171583;-34.2507378427077;-39.826917625822;-30.4133301248003
9;-22.2143926225853;-25.5807314062239;-29.199167137145;-29.3285199231881;-37.4198133751157;-51.9337816512406;-33.6106905554714;-35.0714077928716;-37.3852280617777;-21.0799856783294;-24.162326738872;-27.2580202592972;-30.5223486443014;-33.8316210934465;-25.1991174422005;-24.5945880791049;-23.1009211803757;-23.5184804488762
10;-22.5535296653162;-22.3784804192676;-30.1630109399938;-37.0794895991788;-35.4284605658409;-65.3578773228583;-34.7082783013308;-33.9466150937682;-41.0292731571756;-24.880067718803;-22.0776321423044;-23.7885725541546;-36.8050216141538;-27.9752232653858;-32.5673002939943;-25.2435816285886;-22.170768615061;-28.5629586416442
11;-22.8442922769434;-22.0501014857735;-29.732972617139;-29.6450239196751;-43.5722218192307;-30.2583919087263;-27.858106569668;-31.4024803732252;-39.1351032056718;-25.6746523656965;-19.5331775135264;-26.2187548356001;-39.8323256151118;-20.4675262068575;-29.0773998991228;-16.7558617509611;-22.3563225209147;-35.0737541818521
12;-22.7728952488299;-23.3486444690358;-32.1273307444198;-31.9514974912947;-30.113681554262;-24.1430521914537;-30.0008437999355;-32.09499412298;-37.4424952365175;-20.0993462395064;-21.0838283825285;-22.5362276614943;-27.5910333147853;-33.5773935085263;-28.4055423356086;-29.7736801924171;-26.9959203291646;-28.9966926621466
13;-22.070892495719;-20.8220601385;-28.5199956098073;-23.8242704909568;-26.5370477001946;-42.1732162071258;-28.6526214809725;-30.9870963398865;-36.5545771700801;-24.8439197067041;-16.1553227195887;-25.7152745471442;-23.6732702625847;-17.1033519197952;-24.1936638746327;-28.1844622428915;-19.2113215748896;-24.5583808522936
14;-24.3464765595745;-27.1667626410422;-31.6958433253623;-63.4212560893248;-32.7498480335364;-35.0780226323348;-36.7495598481311;-40.0126256030594;-41.3829960118742;-23.5608117007639;-39.9257176419125;-29.4092741193038;-41.6045183551705;-34.7874339832461;-27.585562311391;-33.3626720548048;-30.7235373000692;-31.0596080730671
15;-24.7343190532007;-24.9238378434459;-30.2600810335609;-29.1329147764209;-39.1366958500524;-39.7554977227461;-37.6783106491848;-37.0139701244069;-42.8401494864258;-29.0367727941932;-24.5509047441634;-27.3314883729212;-40.8974436756173;-38.9962222205914;-23.6072857753748;-34.8377280673509;-40.0248444293736;-35.9557920509831
16;-23.7539877200161;-24.4452921962546;-31.2215411669302;-32.3443397289274;-33.591780997477;-54.5864006697281;-36.3119100933358;-34.7204865891422;-39.4804962833303;-22.6303164191229;-18.5981019728721;-24.9978070340487;-30.4736705100188;-27.1310722247795;-33.2742940671801;-37.2545881227407;-31.8683439868706;-28.8701290297562
17;-22.8422326595335;-22.44902195056;-30.2853486842149;-32.1115976747019;-32.2225297716966;-32.8769464798518;-31.2050661148419;-33.9842154011563;-36.5727404960146;-28.9821920847903;-23.0312442253811;-30.0291878595855;-38.3930248268754;-35.1438114156127;-38.6236010777649;-24.4632837029598;-22.1846918394726;-23.8358003241407
18;-25.3362831477957;-26.5821770879142;-30.0141511086382;-32.7698209507429;-55.8084077942902;-36.6033672411756;-39.2634838938212;-39.1788947210455;-46.647163003384;-23.6983667192226;-28.8670242666505;-21.1233634649799;-43.8255130465244;-42.8482353478352;-30.0542814345149;-40.7307972754201;-29.7446704920166;-33.2655392818235
19;-23.8769455685768;-23.7332432159728;-28.7216098022866;-38.0565460856413;-34.4190781422793;-29.7023927865927;-35.4335330812604;-40.5349973798267;-40.3556451956888;-24.771968429851;-22.803143141442;-24.6804281945695;-30.6151101324571;-32.8378291331437;-26.5682224749898;-29.1052819284169;-36.7324180197157;-35.2837132484475
20;-22.9411474398313;-24.5544328442691;-28.4754236240149;-37.8224202785325;-37.5097405044978;-35.5340260034056;-34.899242390838;-37.5097995363402;-38.1215176413877;-25.8869060680131;-26.6015941406526;-21.200478290136;-59.0496638550209;-30.3884390256917;-30.8138149279367;-29.7331251800366;-29.6364767327734;-21.4303043517495
21;-22.0586655243316;-22.3694162973282;-30.0236602322231;-33.44410269673;-35.5262213560239;-53.6530624410321;-34.9094163088115;-37.2754332545653;-42.2105034827625;-24.3251681533251;-24.0758177521909;-29.1141355720382;-32.3826789781651;-39.6377597575096;-22.2734676691724;-29.698445564622;-28.6983212128544;-33.6608144746047
22;-23.7957769683576;-24.985432100612;-30.2247494045263;-34.6931762381484;-41.4367678589221;-35.8048053599946;-37.3402851678874;-41.4181181164887;-41.1978421065816;-27.6454672294025;-25.4584503650656;-28.2828948707432;-39.8729706492912;-34.0231308491972;-39.6132708522681;-44.0621967301461;-33.6212458499155;-43.6425622350703
23;-24.7339497953166;-25.7180850657634;-30.2442696259424;-35.2939952944792;-40.6212142318985;-57.1067874309555;-34.5130337441943;-41.3867060528651;-40.1166129335034;-18.5997493670907;-28.39936076102;-28.0232167513601;-40.3329258149105;-29.035226469392;-42.3480705878255;-27.886797473713;-45.159987292758;-34.0237633343064
24;-29.3450803483797;-23.7306993065096;-31.9472362734775;-31.4365074811467;-36.7420286938087;-60.6866886227238;-33.8254091169517;-38.3056146823111;-42.5069904315923;-24.2225830932889;-25.9147608653982;-20.7441128437699;-33.8526336426411;-37.1842583554974;-33.3455294774394;-32.0092828499715;-34.4963541369721;-38.029978185261
25;-24.1307630350534;-24.0367396336449;-31.9411557237438;-35.6194980076864;-35.7325481234914;-36.4427339253874;-36.3502390996237;-36.6607731385235;-40.6778020301366;-20.983156847313;-19.5336218180013;-28.2890841405013;-43.403984119917;-30.6165274348341;-33.9811060142478;-31.1651250649725;-22.4048785246104;-23.6787635988256
26;-22.7628411749098;-24.6021411047246;-30.0999452286109;-35.2781306525999;-42.2124605728076;-58.068687156745;-31.9879066288695;-35.1031080802706;-41.3203185664063;-22.8897393225204;-29.4719438862274;-34.939876908179;-38.3542868722764;-502.868977388103;-38.335656061194;-30.5349904205958;-40.3032315526743;-52.0342590231522
27;-29.6915073371432;-27.3823321768253;-31.03609891244;-46.8444759141261;-47.0682185287341;-66.2849674139929;-39.81969173764;-44.3785653800287;-44.8183771450261;-30.4877620206779;-34.0993165971253;-24.4604426992116;-29.6310292482068;-36.3063604096637;-35.1850771202642;-69.6638966907761;-41.349415895352;-40.0118333482006
28;-30.8298610353752;-26.4963290185705;-32.0749762267508;-43.5477802639386;-54.1022876345835;-66.0103367103444;-37.9866357095721;-43.5891232045979;-41.7087562944344;-26.3037043895763;-29.3362828776936;-26.9617606287259;-24.4562134172624;-56.7662682088706;-38.954747900027;-48.83440865441;-43.7922251385586;-32.1008858815023
29;-29.1817461950874;-25.0887416986873;-32.3086172761598;-37.766282686588;-41.9249113301899;-35.0766041286679;-39.378130202906;-41.5327797397656;-39.1865769090752;-28.9840025937633;-33.8604974831359;-26.3177522441645;-28.8445667277614;-29.4587922639547;-30.540016503803;-37.6118433726973;-38.4219874218018;-21.4885158545025
30;-27.3515133706392;-28.9118179021454;-29.2623610537764;-41.2233532148591;-44.0148393732904;-49.0080895932435;-40.3827892550923;-46.3213813096123;-45.4174832256447;-23.9061720485686;-44.859920321405;-27.1476191837186;-45.7441692068611;-43.1619627120141;-Inf;-34.4000776640926;-36.6502525530226;-37.7431565638615
31;-27.9261435420455;-28.2219011679231;-32.5633144436142;-38.1324824354576;-37.3620085920744;-37.3766414718137;-43.1199690508976;-44.0300691392407;-42.6701859948449;-23.8639230639604;-23.2731804399381;-26.5643976370606;-31.6136134064146;-38.0816908776491;-38.1919020754054;-33.8007831002917;-42.1241208668117;-48.6718749457577
32;-24.7660462411794;-25.9739378497223;-32.4654544146501;-34.9355757748237;-39.9980541633132;-63.8401174483136;-40.3975084091499;-36.8538205046135;-41.0521040144524;-20.4190090718114;-25.4329711379802;-28.485639652515;-44.3805449185879;-51.2930830171497;-Inf;-32.9681289336065;-27.7995407700557;-33.2993935418994
