1,-43.3197688118121,-44.7676328728956,-42.4029109595155,-47.6324979192583,-47.0494217147272,-51.9854326346256,-51.6498866674189,-59.2457367238432,-61.9052884559323,-47.5303481851854,-38.8998256172777,-55.4718010614736,-53.7023589267619,-51.2031276095897,-41.6934121374257,-50.660953926381,-72.0001054043147,-58.5051771452924
2,-41.8621788541971,-46.0917834714181,-44.1508515275604,-49.5754380728915,-46.9987114425816,-Inf,-49.5822250060977,-56.2652938456464,-60.1715823458327,-48.2637697941675,-35.153517572135,-42.9092022727547,-43.4854602165288,-53.7006537445432,-48.1193851713531,-55.5850675369061,-54.2191424559183,-46.9531723123225
3,-49.0768946128214,-50.9723464202801,-48.4823377009264,-40.1951721903574,-57.6813145262702,-41.7722880382403,-53.8657296639311,-53.8902078741226,-58.8359879654717,-39.6358200552275,-31.1663031855585,-46.5183338993979,-42.244276162694,-38.5835597798416,-46.8546924846209,-42.9695546464375,-50.0970854438154,-49.7840975089326
4,-42.6479681465065,-43.7894351358865,-42.796076232354,-44.6029038556488,-51.8525321285627,-42.2342873886356,-48.2449933244553,-46.6781501797029,-53.5101521958776,-34.9035327541367,-49.7771208945811,-36.4827638405758,-34.3992969976511,-43.7755429097262,-44.3384624129208,-50.3920540430046,-50.9140456879381,-40.5529639455103
5,-47.5392406640243,-43.6893040199081,-42.910773305301,-36.3956951714897,-45.7959653422165,-26.8007729687868,-42.8845475026618,-49.1183453804288,-52.914350546602,-37.111901925396,-44.3235529686061,-36.7093309908931,-41.4321691856682,-40.3611428907064,-28.7302662107355,-52.7726637758172,-26.1335374176031,-61.7734729214583
6,-40.9403230982566,-37.8905969903448,-46.7942376399818,-45.274443594649,-66.0336681467647,-36.3254699247407,-41.1667973221223,-47.0668001348795,-46.0727529680555,-34.3525380959273,-48.8140168448522,-37.0129590497536,-45.6964993148241,-27.852027558233,-32.0734757194981,-35.5017053700737,-46.0694738911107,-40.6385166587146
7,-41.4471025589,-39.353900382097,-43.323422110254,-35.0680024809341,-52.5340383358233,-38.6337526499637,-39.0857569443269,-47.4724660550371,-47.3115627281292,-36.8358285548325,-36.44809916148,-34.9073396356206,-35.0270591865659,-38.5161526509357,-35.1202346053988,-37.2997317787531,-34.8792517935458,-44.1488559250112
8,-43.053092615741,-38.796135744154,-47.4205438834962,-43.2578102816861,-40.8062202954759,-41.0264541834447,-50.0277919598583,-52.3052245791075,-60.614030826628,-48.9360779387908,-41.4707510721279,-40.7280735873128,-34.8184393600151,-48.2869195800079,-36.8143094214363,-36.2184972593021,-47.6718751637494,-46.4033965604978
9,-41.6208961919192,-38.9554506494092,-45.6843642951782,-39.3623079787325,-43.4316712751955,-41.9961991763465,-45.1817330701869,-50.2830880778762,-52.2965081933626,-37.6676548576398,-38.386288157107,-41.2536500458005,-30.278315176118,-35.6385194015477,-38.6196129464728,-47.6330570646472,-41.6541050154278,-41.9065728284713
10,-42.1985756089662,-36.8897624561512,-39.5343530909848,-34.9597044520696,-35.5556407020319,-41.5744239446174,-46.0374066346344,-46.4313538745091,-51.9370555755544,-34.7556271825555,-48.5452673680666,-45.3479569222068,-30.0891795929313,-43.8080689534562,-28.810498617338,-37.651536608229,-43.6600476433681,-35.4545810967547
