"iteration";"fit.mle.sGARCH.norm";"fit.mle.sGARCH.skewnorm";"fit.mle.sGARCH.t";"fit.mle.eGARCH.norm";"fit.mle.eGARCH.skewnorm";"fit.mle.eGARCH.t";"fit.mle.gjrGARCH.norm";"fit.mle.gjrGARCH.skewnorm";"fit.mle.gjrGARCH.t";"fit.bayes.sGARCH.norm";"fit.bayes.sGARCH.skewnorm";"fit.bayes.sGARCH.t";"fit.bayes.eGARCH.norm";"fit.bayes.eGARCH.skewnorm";"fit.bayes.eGARCH.t";"fit.bayes.gjrGARCH.norm";"fit.bayes.gjrGARCH.skewnorm";"fit.bayes.gjrGARCH.t"
78;-3.643052429461;-3.79495392748508;-3.75719161425698;-3.87622285740238;-4.10671910597434;-3.85241407202385;-4.04553514463469;-4.47890457943518;-4.11592998208325;-3.56259695911351;-3.86924767289596;-3.91708638476492;-3.79545170414767;-3.99147224227115;-4.12222537538029;-4.17808757575014;-4.20400777720196;-4.29326300635314
79;-4.13229441275703;-4.31586457737366;-4.20901568244796;-4.95499176014766;-5.09811192515733;-4.67091848963198;-4.69371740622043;-5.2449950445742;-4.87019239267518;-4.08995465236239;-4.14063809076838;-4.36233363648993;-4.70867327810126;-5.12268631118666;-4.92117886410407;-4.8286656167372;-5.07099264916584;-5.00240181388683
80;-3.88582777261462;-4.13998910582135;-4.02885361358569;-4.42327411424923;-4.46166465435634;-4.3755823001722;-4.49851641974186;-5.00336457978109;-4.67019712058433;-3.8488302827312;-3.85236936941572;-4.11533708798187;-4.37808499321784;-4.58113742877146;-4.32887749287191;-4.47520311484059;-4.55811706359428;-4.71704808836909
81;-4.20375226768096;-4.41901836589818;-4.29988076963841;-4.06334013007918;-4.31256548694836;-4.14915651787445;-4.44194449458831;-4.76923090629774;-4.48649221711827;-4.29700471702025;-4.55607053478458;-4.63472626796924;-4.00631357035909;-4.23696260665912;-4.45525364357326;-4.47285099734447;-4.50566557689122;-4.87552323850071
82;-4.00597160354062;-4.27599409448814;-4.14271690899304;-4.08874512443893;-4.29567910221197;-4.13096899888644;-4.14414930091297;-4.66559629871201;-4.34172772429072;-4.0297148006351;-4.1665050855087;-4.259207466302;-3.67465484308411;-4.45094713330786;-4.25527796477473;-4.23583381332;-4.49239187728035;-4.53117732136221
83;-3.81825949890963;-4.07762518399277;-3.97612562372289;-3.99833121946739;-4.1526177188312;-4.11928642079016;-4.10835946390345;-4.3984867391926;-4.12078213014277;-3.81521397900957;-4.237641914231;-4.1375805431608;-3.9335618351643;-4.23918301752617;-4.20563771760187;-4.01905273277512;-4.12228037038915;-4.33796040821176
84;-3.98849158465348;-4.20805709138383;-4.12966705293918;-3.88257373951152;-4.09544253685895;-3.79846870401334;-3.93720286419562;-4.28266164654467;-4.04854876210892;-3.93519037667501;-4.24721786742682;-4.31217152884194;-3.71856785849926;-3.96177154490767;-4.02422569637943;-3.97745275641625;-4.16200579838156;-4.16919875345837
85;-3.94036549488401;-4.1394601833052;-4.09486405900808;-4.03087483728777;-4.03547513864059;-4.15978411391712;-4.03386839881884;-4.41238592342771;-4.15125377279353;-3.95040155672577;-4.10978626468588;-4.21176204009744;-4.30750154351075;-3.88453671086682;-4.2383102662893;-3.97833508049104;-4.173911788124;-4.31212027534735
86;-4.05242570569655;-4.31354526059697;-4.19149348463;-3.86087483120488;-4.06144071864312;-3.94666163548997;-3.91621828470103;-4.24214682160046;-4.0226467054434;-3.92105025111873;-4.15293191502569;-4.32077562892362;-3.77424558320999;-4.06724480160864;-4.17290970994886;-3.8999402093904;-4.16620867589022;-4.1417545432292
87;-4.86143205134932;-5.15824908453029;-4.87042012253781;-4.89086758648234;-5.31549948683361;-5.46373116065912;-5.41178240606392;-5.62843107191135;-5.50698728129783;-4.89176703177193;-5.25579172496336;-5.22990216109575;-4.79490438171224;-5.36581235225655;-5.76868300384686;-5.16780478465076;-5.64818827501779;-5.73122044625925
88;-4.51386537212098;-4.86477610221799;-4.63925033473056;-4.83053798251224;-5.02115972573734;-4.99824848746746;-4.87866194977813;-5.36086752709421;-5.06917676050267;-4.46177997239994;-4.8140517929317;-4.76257709577906;-4.35866050199277;-5.66795221076496;-4.79644430210016;-5.03387158319119;-5.17009202250485;-5.04536831902495
89;-4.45183932103551;-4.55572287736964;-4.69721801621893;-4.90730472849793;-5.22362880503041;-4.84098766801489;-4.86221377460595;-5.19973627806888;-4.9753780314569;-4.42457679711437;-4.57942019174324;-4.67658346913183;-4.90304195508061;-5.10101026964948;-5.13633271006424;-4.77067408719723;-4.87724658384509;-5.04744857980363
90;-4.19147995837014;-4.55784913762591;-4.3867777919141;-4.94197143998959;-5.2488661103901;-4.87203570253522;-4.636884411227;-5.07515440394228;-4.83323260842021;-4.19598741548966;-4.5251821556932;-4.48922527372892;-4.90692541986948;-4.29295681535823;-5.43755255440284;-4.60953759393983;-4.91358471443021;-5.1500590832695
91;-4.06880051957906;-4.29741320436108;-4.21138307198193;-4.62051620851789;-5.17190444774775;-5.96893469709589;-4.55992775231928;-4.84804891397175;-4.65456352435093;-4.06903185124131;-4.14769440677227;-4.28301785145931;-5.46718246595612;-5.13150554657931;-5.04219827737177;-4.56679875685848;-4.5890069067288;-4.9231072860018
92;-3.89634181774589;-4.17314450341629;-4.12316634857908;-4.28811665556352;-4.7235713447893;-5.87712063393273;-4.39260116291935;-4.61866584918294;-4.53167987627553;-3.81712909076273;-4.12704339669903;-4.1622061846604;-4.37221354109029;-4.47254853847816;-4.76652343911054;-4.15509976066951;-4.24593840452831;-4.62823064156574
93;-3.83456057621831;-4.14939028169121;-4.01701813149276;-4.28996802203621;-4.81302398516165;-4.70011064489581;-4.27876784697605;-4.56704354213023;-4.4872210440049;-3.88200667342102;-4.020779954921;-4.16907383365988;-4.42993657571927;-4.59658663076333;-4.71161101939843;-4.37939100385695;-4.40068900313283;-4.65989526930673
94;-4.29988941513819;-4.52155412918316;-4.43255546175384;-4.34277873762783;-4.52554028613156;-4.40056479544631;-4.18804451128256;-4.40119133726415;-4.37261034209794;-4.25577038047962;-4.51425379808456;-4.55746844828251;-4.41629139094245;-4.59521356012527;-4.72705544431888;-4.04413613816745;-4.16763862495845;-4.39176806986483
95;-4.17141510488128;-4.44253063542338;-4.32605360692819;-4.01534416342858;-4.44546333686941;-3.87877455796461;-4.05995549631263;-4.24309797723586;-4.10169646183471;-4.14351462076081;-4.38137021367537;-4.40841016785209;-4.26362901866545;-4.16352394673513;-4.48813321265361;-3.87888285773239;-4.24159911403923;-4.33760037645316
96;-4.55361704170367;-4.75695513482283;-4.66016731897169;-4.02940888003161;-4.33423953743274;-4.03395705587686;-3.984151909355;-4.18505185652883;-4.07221411738244;-4.52714327778417;-4.78037754688695;-4.69387698644047;-3.70226239197389;-4.031766482948;-4.38779286183663;-4.02143668331612;-4.13688342493799;-4.24400360530616
97;-4.2367025104518;-4.60353371834736;-4.46801213092148;-3.66711020636933;-3.94155229409313;-3.90374745094692;-3.66646592883785;-3.98692162152721;-3.92201528074567;-4.35479778712156;-4.57264973974863;-4.54083798627436;-3.80311413544806;-3.86519066780312;-4.07067796499084;-3.68544717109589;-3.97687130780585;-4.06974759121255
98;-4.12695172942348;-4.34290070860443;-4.28175737381472;-3.55487210625404;-3.66847700692842;-3.69378923038317;-3.6969024771191;-3.94746055075132;-3.83868787040457;-4.12992456200911;-4.38814142980478;-4.43130957111819;-3.43124587748539;-3.48571943636079;-3.82353884225548;-3.53969026874504;-3.79853342368324;-3.82649457657683
99;-4.03513233777111;-4.26471388576405;-4.16967346502247;-3.43650620255992;-3.26793819103859;-3.41061805116787;-3.63567550287295;-3.81729777901063;-3.6149203304655;-3.90363775192674;-4.19171261471579;-4.2024380434255;-3.30580960086091;-3.14745199767883;-3.62173825297235;-3.55789165921893;-3.72234988561297;-3.72055467983913
100;-3.86561938610958;-4.1745336122175;-4.0802343562747;-3.46892002219386;-3.53980149204817;-3.47105929353255;-3.52932257034036;-3.77180355815495;-3.63131486169969;-3.91217761635334;-4.03232711807788;-4.14354980828964;-3.28846619776405;-3.57690751340653;-3.65781524629735;-3.29417261963692;-3.4207967288893;-3.55538004428284
101;-3.70703782965677;-3.92008502017459;-3.92889330958;-3.09020183372123;-3.12972125858479;-3.1905761692324;-3.25067712812995;-3.67688821671544;-3.3590696378014;-3.76501717027223;-3.87925451776468;-4.05832955152139;-3.16469201544383;-3.16249225882623;-3.55189315381143;-3.43268351706847;-3.39609291706169;-3.48285981815115
102;-4.01049249465086;-4.20946102531171;-4.15816919616075;-3.22872014609665;-3.60935128334203;-3.16934131921029;-3.26418766405724;-3.70031927056546;-3.54174175234713;-3.86336927850665;-4.20367897375359;-4.16043703212612;-2.63521369464723;-2.78637685803655;-2.61137755404932;-3.48588709465257;-3.64838972564975;-3.24050983643631
103;-3.70768702617337;-3.98607540924486;-3.98502020097158;-3.03801903180665;-3.79476984536704;-3.4342142632237;-2.94800374883293;-3.23168673904048;-3.19471047896847;-3.59869333582697;-4.08975916612942;-4.00154411288227;-2.82353718724971;-3.05073833060179;-3.20652682852293;-2.8894405460282;-3.20771330147662;-3.39269687538389
104;-3.66570624959158;-3.93154410072937;-3.78534928726428;-2.89110396116129;-3.53031417753915;-2.91843143292737;-3.08683688580464;-3.69640116804298;-3.07422845742354;-3.48852081564511;-3.79365415551603;-3.80938947804792;-2.51216148202866;-2.92465663367648;-3.36720250972281;-2.98013825006199;-2.9974506792284;-3.03587417263827
105;-3.59695393524007;-3.85533496369391;-3.78979951847805;-3.24904950241848;-3.64266778137547;-3.13331008939427;-3.44041804953674;-3.64621252950423;-3.4143226850623;-3.76595238132305;-3.78788550274933;-3.76960084215187;-2.95764512523661;-3.10792421238083;-3.51051489191948;-2.92973490810455;-3.11360640028671;-3.46194585988443
106;-3.66411932111006;-3.93636432817224;-3.85042362498637;-3.07244385944349;-3.27826840157312;-3.08444049765325;-3.09997922606461;-3.51879754324714;-3.38996206448428;-3.60692384396731;-3.70056095492529;-3.87116052195015;-3.18960477230929;-3.32341570514462;-3.32086330032031;-3.24578057855859;-3.22408141354794;-3.47758836087986
107;-3.67775177560765;-3.86673744386463;-3.85850291211696;-3.29123762051254;-3.05361400624259;-3.04228992144286;-2.99864390560891;-3.45626428314081;-3.28868132199707;-3.6293756595545;-3.91260889142673;-3.952696273604;-2.90880654222602;-3.31610490651664;-3.18887352260691;-3.05776122906458;-3.10700540396862;-3.18589650030436
108;-3.50872576432025;-3.78720951933307;-3.72288771287337;-3.19287905926772;-3.14559932863498;-3.01159863165707;-3.12872916479761;-3.4410733732042;-3.13887566878717;-3.65919546931874;-3.66997349050258;-3.85622391706056;-3.06545420621123;-3.18102027795759;-2.98231773649651;-3.19847603418363;-2.97484778253135;-3.11880474877023
109;-3.61265160966952;-3.82556281306644;-3.78477695529878;-3.19773438511743;-2.68825479321011;-3.74604060551873;-2.95215003665346;-3.5322188302138;-2.94359979273609;-3.5620125454825;-3.66084849133836;-3.91702750796844;-2.75877584830414;-2.57846063685719;-2.9494277499576;-2.93046848651217;-3.24813478776399;-3.11127166475938
110;-3.39516625978789;-3.64455611455784;-3.61420205536281;-2.64831931971085;-2.62505562572809;-3.17330749859171;-2.73040779129649;-3.22693882446907;-2.83875725928767;-3.47689413494068;-3.77297742680952;-3.73929816819551;-3.46113654502346;-2.63753543436636;-3.22293048113193;-2.96502777664155;-2.79812578070959;-3.01685011728339
111;-3.44675923631688;-3.60552549907935;-3.57122974203392;-2.86959076382771;-3.50921415255295;-3.06522450089132;-3.01170876041764;-3.57231114583342;-2.96684221807289;-3.30235181203318;-3.5459734948137;-3.65661603180137;-3.41387665002529;-3.14646577317911;-3.2161181948713;-2.98028432058938;-3.49771147565541;-3.14540365813788
112;-3.2132841938253;-3.51034683905721;-3.42021491509193;-2.85754594858852;-2.9259582663601;-2.92937090834084;-2.75333380324104;-3.37960984850197;-2.79200554233495;-3.1227261205253;-3.42139274262389;-3.49481522459555;-2.69249514689681;-3.04779402734233;-3.19560010500899;-2.79372393992827;-3.05161330387323;-3.14031171921044
113;-3.35889714870737;-3.60603939450618;-3.48212917613562;-3.37406481420859;-2.76809738461809;-2.82741621196795;-2.76234091017393;-3.46351456707181;-2.79711716113472;-3.28929889515678;-3.45478147783718;-3.51672805980199;-2.81433493419053;-3.00629378762148;-2.93767710125744;-2.71332693895966;-2.8516533006089;-2.80188103352328
114;-3.16290156522199;-3.39228425439985;-3.36099222771014;-2.85545769815991;-3.22148073321945;-4.21660912536448;-2.66161601566426;-3.15316593426514;-2.78756468898058;-3.21939543226378;-3.13796968933884;-3.49026874797038;-2.68721271547995;-3.02329450865704;-2.93688054587843;-2.78111865556803;-3.1068018086947;-3.00067198973063
115;-3.60197359997086;-3.84322463837786;-3.68718023705009;-3.5066844133799;-3.90774389570305;-3.86694611834802;-3.54435764558481;-3.84750053669069;-3.69701468712009;-3.50461473440741;-3.76861631256173;-3.82931185505266;-3.73224410580013;-3.67337362887533;-4.01996385625098;-3.58249212495199;-3.51687644049642;-3.78370273749186
116;-3.41865128936852;-3.81067502475475;-3.61229679897835;-3.23655057981607;-3.5577857638146;-4.51495918309458;-3.10903202273561;-3.63873304297456;-3.40673950083225;-3.59768374753974;-3.67889294338118;-3.70670729214437;-3.32052364477137;-3.29513672034924;-3.45288274156004;-3.36324634462156;-3.58141468993026;-3.55784150750306
117;-3.43013512643942;-3.62906348554122;-3.53331691966284;-3.42214061777205;-3.50746751299664;-3.30949890690434;-3.29636961786176;-3.8223337638532;-3.29667410976916;-3.40037846785216;-3.64627474657076;-3.630485014429;-3.28668484143853;-3.3112609275099;-3.60700294426558;-3.22387642091604;-3.20191931162409;-3.41221770307174
118;-3.48290649748372;-3.74266874665433;-3.60280717618119;-3.47560882802738;-3.66389220862308;-3.54547799680969;-3.44463469518549;-3.90609462142501;-3.46639997199604;-3.47735336886559;-3.66495104364843;-3.71280312825515;-3.58979707022997;-3.63082289238106;-3.82868269264999;-3.7469015908313;-3.59528418453456;-3.68433394724928
119;-3.59788140454674;-3.8172859230118;-3.74950805209063;-4.0307647070627;-4.32117540333827;-4.0458730032932;-4.02879450627207;-4.17292628039756;-4.04520831486697;-3.63432869638326;-3.76698803446017;-3.89505618852738;-4.1070287711436;-4.32568514589449;-4.0348653148224;-3.82588927644409;-4.17592329177341;-4.06401313107374
120;-3.52792035637875;-3.75237634282281;-3.6420676053684;-3.7995907808509;-3.88510445982738;-3.75946089268256;-3.66075755295143;-3.79506463546351;-3.71631274821682;-3.4658796742744;-3.62200987316787;-3.77683148337866;-3.65256317147974;-4.03480325719203;-4.24314008870997;-3.70905133390469;-3.77801475846978;-3.97073573398414
121;-3.37441835387419;-3.6048235067528;-3.49713134551476;-3.67693451486826;-4.12505663638132;-3.7245586289287;-3.4162540865931;-3.93927016793002;-3.7730780210177;-3.34209120235539;-3.47053023757216;-3.51148287811202;-3.51406683618399;-3.85663021044543;-4.08521979565562;-3.54429217601349;-3.55703709492602;-3.78590441279014
122;-3.39832084166408;-3.66267065728802;-3.51653611204069;-3.43791472638874;-3.68916112816229;-3.81716982965612;-3.54177992316046;-3.84972652071552;-3.40786164313329;-3.33014160474714;-3.496131738406;-3.55080733265884;-3.48494096432179;-3.65242637751829;-3.74843590999118;-3.47501725719533;-3.71341239278248;-3.61194879586662
123;-3.82766174180961;-3.94733478050822;-3.93071251804476;-3.42004009044354;-3.92248562852478;-3.48134695730274;-3.35660956929892;-3.57847247120344;-3.37961772937435;-3.74055435939963;-4.06019076379211;-3.8704050074291;-3.34888357711501;-3.92595237656924;-3.43789273900262;-3.3528927730066;-3.47587688888136;-3.55115930001941
124;-3.64431734432699;-3.88169230694695;-3.78737765807767;-3.27969999460365;-3.33281436350098;-3.40332808790806;-3.15758679566903;-3.52789768259011;-3.43583463090866;-3.74004980529531;-3.85499753809664;-3.86495815179865;-3.22079136339436;-3.35232015342477;-3.5256757912423;-3.25849483813669;-3.43477033923028;-3.47321653233526
125;-3.61059798215716;-3.83876615161513;-3.67004348091311;-3.40753059668699;-3.25743430241023;-3.33132754320011;-3.08735783424386;-3.57888467604874;-3.17361235975866;-3.57819672363638;-3.86123742468864;-3.74944525490098;-3.38961232828946;-3.47306159980101;-3.28100646036723;-3.05435501431128;-3.47062391191196;-3.31864992265678
126;-3.49474069096266;-3.68761440311736;-3.5553990483656;-3.32757373494858;-3.3183594748399;-3.49565258081588;-3.2361213524274;-3.48010787689639;-3.15468216489822;-3.43271132614615;-3.62893345304647;-3.58274809367467;-3.3142272656516;-3.28107143475457;-3.35895118762861;-3.14979167504906;-3.29121602872346;-3.37805330294313
127;-3.33096928047187;-3.52271906602457;-3.44730892690051;-3.28156385204119;-3.31581516657136;-3.30366427134102;-3.21778216296612;-3.48665596171114;-3.1858770116319;-3.30682809957116;-3.46932613417385;-3.55955511471908;-2.97455616841753;-3.29882454461546;-3.43348713000866;-3.02424413539718;-3.11285828999297;-3.27058465472182
128;-3.23722724083334;-3.4472785320036;-3.37115203023671;-3.25406205400392;-3.18869624400499;-3.24537236958079;-2.97472125483946;-3.3883619309182;-3.10526026411229;-3.21419748617727;-3.43200625900821;-3.43623626498453;-2.99798223815595;-3.21179005979408;-3.25329630290724;-2.93568342112932;-3.12700244979143;-3.16190093235962
129;-3.18023627682763;-3.42073921676707;-3.30388542684144;-3.30085858012561;-3.6183258010961;-3.35111521129748;-3.04219866406951;-3.42725206627565;-3.15460427303248;-3.12872084605193;-3.2556494914609;-3.44523678985401;-3.2799006227383;-3.29827586979158;-3.53352294053188;-2.9692616631822;-3.18480519104211;-3.21643299933972
130;-3.51862736285195;-3.70955446780536;-3.61791716354126;-3.85222426631997;-4.23717401080975;-3.97273378729542;-3.61492618722688;-3.94311536343085;-3.8221342284418;-3.38729208847799;-3.69452523600633;-3.78068126255304;-4.11720296722204;-4.22305610855503;-4.4200111839449;-3.62813096826388;-3.89185364115562;-3.90741156650395
131;-3.32666775625124;-3.51634773614106;-3.45581996512957;-3.58184744410854;-3.85338936944933;-3.70669179780219;-3.57507167871707;-3.77707559265795;-3.64113261038899;-3.39417546012638;-3.54912751052113;-3.515869688795;-3.67765757424901;-3.5870492280721;-3.92454013941498;-3.39199479228163;-3.67069653820136;-3.73185251536716
132;-3.2659063905385;-3.4674059560831;-3.3119643750847;-3.517346414186;-3.685001868;-3.63666669917451;-3.42572759984311;-3.66956041561019;-3.49792769209198;-3.35570684872279;-3.25588015466041;-3.48865650385585;-3.47479067411716;-3.69872460297012;-3.97042380030345;-3.26826504354697;-3.49983830837792;-3.6058712370694
133;-3.26918161391229;-3.48346330589101;-3.37172879078417;-3.4947718848878;-3.86542208088006;-3.47867815450101;-3.24086310274244;-3.63186633091416;-3.37505187367743;-3.22545402026315;-3.33037834330093;-3.43247358484286;-3.35292819000844;-3.48610807658291;-3.35139939201117;-3.22796055838751;-3.48547417368865;-3.44639089925474
134;-3.26831888939347;-3.47100379712311;-3.38275197049319;-3.36487023795089;-3.38314890487702;-4.331884511552;-3.15693742451158;-3.43026360239542;-3.24042639843065;-3.25410184691353;-3.46404910986678;-3.51966347487955;-3.25549854892191;-3.39019255384179;-3.31820584406859;-3.10558782628129;-3.14564709666477;-3.34520887219468
135;-3.12322957017938;-3.3473202341716;-3.23381227244966;-3.16212650239906;-3.28204241981586;-3.12954367281011;-3.03104842607853;-3.31838447490234;-3.15201381285461;-3.17758249557368;-3.21751943802359;-3.30374626620526;-3.43971167187599;-3.08079034782116;-3.45864224946501;-3.00211028518434;-2.94461339315547;-3.24426386907717
136;-3.27513976190178;-3.43980799310136;-3.33920458034917;-3.20419225602355;-3.08565376350635;-3.84035316488101;-3.03046359204149;-3.29108426259732;-3.1027267166343;-3.22174772847532;-3.37698872355469;-3.41773986807565;-3.08525286820272;-2.96616494850656;-3.28585125120786;-3.00633999636482;-2.98737577608305;-3.23168787269975
137;-3.05310174087294;-3.24876852077586;-3.21054898195853;-2.87916683754269;-3.06664571094151;-3.06341433795132;-2.81722175012146;-3.15877742502117;-2.91185201047879;-2.99839636264917;-3.24586716675491;-3.31458915247649;-3.05687059598721;-3.31597440680606;-3.25967668966464;-2.78250564545279;-3.09874613436098;-3.11969580052483
138;-3.02364097335882;-3.17713266302793;-3.10298989915534;-2.73285873187721;-2.95658605272327;-2.88167617465838;-3.00861191963491;-3.1810753859781;-2.92941896589306;-2.92951562579056;-3.08715337636951;-3.12376624208232;-3.03032310694572;-3.39260538800754;-2.94469524488623;-2.71766310474702;-2.87247754706586;-2.98252672564048
139;-2.84818806767276;-3.02727700299961;-2.96504866649721;-2.62055808178446;-2.65839208340223;-2.76205802050242;-2.67463272165152;-3.08700119737444;-2.72263708445626;-2.89859454935546;-2.95775240063843;-2.99490815416086;-2.90045702120107;-2.93742212615196;-2.88427976780038;-2.64195702570764;-2.74118460491795;-2.67277361542876
140;-2.75129359209817;-2.84414763670888;-2.81363254436089;-2.59030737804621;-2.49911801715362;-3.05180367133833;-2.64318594270181;-3.04871961502709;-2.64229840003786;-2.79230277178043;-2.77873428435513;-2.96410755729367;-2.97991211721195;-3.36667262129522;-2.68926545714572;-2.61391102084145;-2.46785187032926;-2.86238507441957
141;-2.78550854808086;-2.90590002526743;-2.86818579623322;-2.44548140236197;-2.89816314458597;-2.64704468919375;-2.55721991475802;-3.02612718693401;-2.57110240522792;-2.78563309329136;-2.98319899226177;-2.95475998119078;-2.73871638891862;-2.51474343689095;-3.14075450996295;-2.36883385904141;-2.43630146572725;-2.6814134526122
142;-2.69369147028662;-2.84986856250577;-2.79302100292664;-2.58783236835427;-2.44876912125883;-2.45533823057886;-2.43763462357464;-2.87814974267796;-2.4875851268191;-2.74739400752871;-3.00186792044134;-2.94420615645905;-2.16341944993559;-2.45978041338436;-2.56214265021707;-2.36196823824328;-2.3832705955993;-2.75291734933493
143;-2.61894979001464;-2.80423885120714;-2.70699842139303;-2.33085067283545;-3.01192662839614;-2.42976596762453;-2.48383843665294;-2.97868144392943;-2.50934534491114;-2.48785164091171;-2.86468465614848;-2.9453243891627;-2.63835657071931;-2.47495778026151;-2.63404997891568;-2.24500797499649;-2.38601503588775;-2.43827274225223
144;-2.55669044094411;-2.71308275019183;-2.61994317702828;-2.48870987811316;-2.46641594670637;-2.4779248616893;-2.40486167840638;-2.90520465727156;-2.59385291206544;-2.59775312118601;-2.68511835956641;-2.62163771516913;-2.78869448375852;-2.41945444479235;-2.64438242529519;-2.45534387037034;-2.66031219692932;-2.51102176309549
145;-2.51644061839408;-2.66631330952327;-2.58613716904948;-2.60089629617387;-2.96789808615511;-2.51350328469868;-2.38779311479674;-2.88512111068509;-2.57253045289579;-2.52554316139543;-2.72909257722963;-2.65465362301281;-2.3307443244148;-2.44783948866077;-2.60762208743585;-2.3965451646234;-2.44459842365631;-2.51683200527529
146;-2.38744692644249;-2.5332375133955;-2.52902028220939;-2.56070363055917;-2.50331119741371;-2.32707309641041;-2.69606441275401;-2.85871650972806;-2.49955198194678;-2.44961670893091;-2.47687965930079;-2.52882709284429;-2.2071937790605;-2.50239193827363;-2.4868299024107;-2.38798952526804;-2.3142764798341;-2.58893487705473
147;-2.6791800543027;-2.82458990442737;-2.66944667629687;-2.76384734376835;-2.8002760747402;-2.87553090154066;-2.74805370034346;-3.09374620985739;-2.84170681297628;-2.55963905459912;-2.82926350547292;-2.62265409450001;-2.68676515695018;-2.96261817033803;-2.90512155370757;-2.84242919516492;-2.81289489538767;-3.07027095929
148;-2.49944324424055;-2.67962043921896;-2.63286574038046;-2.70192673390721;-2.76268729228644;-2.7411228030489;-2.49072507800097;-2.83950508893951;-2.64027519768051;-2.50510057890594;-2.64382283664908;-2.57499891075767;-2.84834995503649;-2.85893765299478;-2.97412647845429;-2.61064415388942;-2.78434108009702;-2.78107919708798
149;-3.22083392986004;-3.29442180377646;-3.16018300547973;-2.70772159086272;-3.06203182153253;-2.75890819224984;-2.74143171444406;-3.15605709217833;-2.66903505756277;-3.17280777603963;-3.30348176572956;-3.26868846097734;-2.70713198299472;-2.74194780890414;-2.88174603670712;-2.68739486349302;-2.85374260376814;-2.71034773931281
150;-2.95524327660151;-3.10399178741921;-3.08770071762926;-2.6386019115747;-2.61368453752115;-2.74119777852612;-2.46168699051857;-2.57129202788413;-2.61908244516343;-2.97009897013829;-3.24050623110307;-3.18012948068273;-2.55390050965642;-2.75638211783068;-2.80626513421174;-2.48547938792067;-2.92038616438262;-2.69594971339268
151;-3.00854666338657;-3.04032293654617;-2.96026312801315;-2.71254494507314;-2.9401572479315;-2.84071578131261;-2.72116161193935;-3.16683104184265;-2.66642048045111;-2.85508133106869;-2.99817623660495;-3.04473702358854;-2.74837207531802;-2.84641620387499;-2.92896333810929;-2.65460755601211;-2.88578686066065;-2.63754581313128
152;-3.26653248839812;-3.40387322079307;-3.21964414756532;-3.28407697600778;-3.17093423269214;-3.3434835860816;-3.13108769699689;-3.4636110284616;-3.203208644041;-3.22257049166098;-3.35044542070857;-3.32664002912058;-3.31119904257256;-3.9751579555744;-3.80700477021976;-3.21519587935111;-3.44647990515801;-3.46646942765764
153;-3.22048260479684;-3.39341072719856;-3.28959208107958;-3.51074850294013;-3.62027844629934;-3.80568808132638;-3.4672186750206;-3.66429351334344;-3.59591406606959;-3.10065388226393;-3.46335449194851;-3.39642821991187;-3.56525233899778;-3.84848017688425;-3.78960677371433;-3.28715770274038;-3.45813809620809;-3.60484748501153
154;-3.18800297106228;-3.35727835599601;-3.18922515606488;-3.42172819457571;-3.31816561437079;-3.42983760064656;-3.26644039290524;-3.51537739482249;-3.34694762136802;-3.24537940331302;-3.32577583994264;-3.32047357418332;-3.44200823179039;-3.49992879724879;-3.70799053291812;-3.18882904382864;-3.49758334775678;-3.40193092403141
155;-3.66837220163194;-3.81183779403644;-3.59982102641506;-3.16994293156999;-3.68132902363044;-3.34578678930782;-3.23375389031432;-3.43498304866551;-3.23390607282037;-3.5893220041349;-3.80113793476841;-3.6711459021698;-3.68180076070039;-3.31217882721824;-3.59079331155237;-3.12963413659289;-3.36174168249431;-3.90899236530553
156;-3.28409402872733;-3.547741892649;-3.43865596228332;-3.17284299596623;-3.13627849843944;-3.76229167535212;-2.95582169837513;-3.32634726696875;-3.10081197456508;-3.46011171598762;-3.54039549156532;-3.57319995945313;-3.20075218666296;-3.32761728644936;-3.41592926754586;-3.09807819687785;-3.2565398354286;-3.31695973124695
157;-3.50927665093609;-3.53415454027153;-3.4407363069682;-3.08511885055772;-3.23124452062224;-3.36152369117964;-3.12354996318192;-3.20358114791616;-2.995001843533;-3.50859625788894;-3.74726368931913;-3.61135329056869;-3.21343134891503;-3.33874607576533;-3.26529189348263;-2.98332796074228;-2.99783807434799;-3.51869862619109
158;-3.20389857976246;-3.42438707175575;-3.29623289958736;-3.05547274832827;-2.96253968499157;-3.10347172549498;-2.83624544979805;-3.12207837831282;-2.89538296200091;-3.18425917892265;-3.40127166616922;-3.39889638300482;-2.90350767729046;-2.83479701353224;-3.11899901150553;-2.67488086138186;-3.46989921731074;-3.05403100265845
159;-3.30566554571862;-3.49583413073746;-3.28074828038043;-2.84032377660434;-2.81070256332373;-2.91174168930143;-2.79511801852921;-3.06702693332875;-2.84033338705867;-3.1776814534994;-3.2492677247337;-3.46028690907711;-2.82290872146539;-2.82630064480685;-2.90284464174784;-2.58859839867791;-2.69860719911693;-2.97658088538069
160;-3.164897030663;-3.40331049898868;-3.25785187873785;-3.02178986044213;-3.09070961649889;-3.10383630481224;-2.90315869369997;-3.15686632547704;-2.96214516265407;-3.0937100357025;-3.42537882005537;-3.29791931356936;-3.05292948328845;-3.34176963615764;-3.24707176558445;-2.99398104248612;-3.07027475743946;-3.1275661263226
